asn1,asn2,rel_x,asn1RIR,asn2RIR,rel_y
3741,36692,p2c,ARIN,ARIN,p2p
3741,36874,p2c,ARIN,AFRINIC,p2p
3741,36916,p2c,ARIN,AFRINIC,p2p
3741,36943,p2c,ARIN,AFRINIC,p2p
3741,36968,p2c,ARIN,AFRINIC,p2p
3741,36994,p2c,ARIN,AFRINIC,p2p
3741,37009,p2c,ARIN,AFRINIC,p2p
3741,37049,p2c,ARIN,AFRINIC,p2p
3741,37153,p2c,ARIN,AFRINIC,p2p
3741,37168,p2c,ARIN,AFRINIC,p2p
3741,37179,p2c,ARIN,AFRINIC,p2p
3741,37199,p2c,ARIN,AFRINIC,p2p
3741,37254,p2c,ARIN,AFRINIC,p2p
3741,37276,p2c,ARIN,AFRINIC,p2p
3741,37315,p2c,ARIN,AFRINIC,p2p
3741,37358,p2c,ARIN,AFRINIC,p2p
3741,37363,p2c,ARIN,AFRINIC,p2p
3741,37546,p2c,ARIN,AFRINIC,p2p
3741,37564,p2c,ARIN,AFRINIC,p2p
3741,37599,p2c,ARIN,AFRINIC,p2p
3741,37652,p2c,ARIN,AFRINIC,p2p
3741,37670,p2c,ARIN,AFRINIC,p2p
3741,37678,p2c,ARIN,AFRINIC,p2p
3741,44444,p2c,ARIN,RIPE,p2p
3741,49544,p2c,ARIN,RIPE,p2p
3741,62597,p2c,ARIN,ARIN,p2p
3741,198949,p2c,ARIN,RIPE ,p2p
3741,327693,p2c,ARIN,AFRINIC,p2p
3741,327750,p2c,ARIN,AFRINIC,p2p
3741,327754,p2c,ARIN,AFRINIC,p2p
3741,327804,p2c,ARIN,AFRINIC,p2p
3741,327849,p2c,ARIN,AFRINIC,p2p
3741,327880,p2c,ARIN,AFRINIC,p2p
3741,327897,p2c,ARIN,AFRINIC,p2p
3741,327901,p2c,ARIN,AFRINIC,p2p
3741,327907,p2c,ARIN,AFRINIC,p2p
3741,327926,p2c,ARIN,AFRINIC,p2p
3741,327936,p2c,ARIN,AFRINIC,p2p
3741,327950,p2c,ARIN,AFRINIC,p2p
3741,327966,p2c,ARIN,AFRINIC,p2p
3741,327987,p2c,ARIN,AFRINIC,p2p
3741,327991,p2c,ARIN,AFRINIC,p2p
3741,327996,p2c,ARIN,AFRINIC,p2p
3741,327999,p2c,ARIN,AFRINIC,p2p
3741,328013,p2c,ARIN,AFRINIC,p2p
3741,328032,p2c,ARIN,AFRINIC,p2p
3741,328112,p2c,ARIN,AFRINIC,p2p
3741,328210,p2c,ARIN,AFRINIC,p2p
3741,328216,p2c,ARIN,AFRINIC,p2p
3741,328251,p2c,ARIN,AFRINIC,p2p
3741,328266,p2c,ARIN,AFRINIC,p2p
3741,328267,p2c,ARIN,AFRINIC,p2p
3741,328278,p2c,ARIN,AFRINIC,p2p
3741,328366,p2c,ARIN,AFRINIC,p2p
3741,328441,p2c,ARIN,AFRINIC,p2p
3741,328461,p2c,ARIN,AFRINIC,p2p
3786,4809,p2p,ARIN,APNIC,p2c
3855,11269,p2p,ARIN,ARIN,p2c
4134,4609,p2c,ARIN,APNIC,p2p
4134,4648,p2c,ARIN,APNIC,p2p
4134,4804,p2c,ARIN,APNIC,p2p
4134,4837,p2p,ARIN,APNIC,p2c
4134,5713,p2c,ARIN,ARIN,p2p
4134,6421,p2c,ARIN,ARIN,p2p
4134,7497,p2p,ARIN,APNIC,p2c
4134,7552,p2c,ARIN,APNIC,p2p
4134,9231,p2c,ARIN,APNIC,p2p
4134,9304,p2p,ARIN,APNIC,p2c
4134,9505,p2p,ARIN,APNIC,p2c
4134,9808,p2p,ARIN,APNIC,p2c
4134,9924,p2c,ARIN,APNIC,p2p
4134,11158,p2c,ARIN,ARIN,p2p
4134,11164,p2p,ARIN,ARIN,p2c
4134,12389,p2p,ARIN,RIPE,p2c
4134,17554,p2c,ARIN,APNIC,p2p
4134,17888,p2c,ARIN,APNIC,p2p
4134,18403,p2c,ARIN,APNIC,p2p
4134,19551,p2c,ARIN,ARIN,p2p
4134,19809,p2c,ARIN,ARIN,p2p
4134,32097,p2p,ARIN,ARIN,p2c
4134,40065,p2p,ARIN,ARIN,p2c
4134,40676,p2p,ARIN,ARIN,p2c
4134,45753,p2c,ARIN,APNIC,p2p
4134,54600,p2p,ARIN,ARIN,p2c
4134,55355,p2c,ARIN,APNIC,p2p
4134,55720,p2c,ARIN,APNIC,p2p
4134,58453,p2p,ARIN,APNIC,p2c
4134,58655,p2c,ARIN,APNIC,p2p
4134,59605,p2p,ARIN,RIPE,p2c
4134,64050,p2c,ARIN,APNIC,p2p
4134,133613,p2c,ARIN,APNIC,p2p
4134,136195,p2p,ARIN,APNIC,p2c
4134,137698,p2p,ARIN,APNIC,p2c
4134,262206,p2p,ARIN,LACNIC,p2c
4181,54111,p2c,ARIN,ARIN,p2p
4230,20940,p2c,ARIN,RIPE,p2p
4230,53070,p2p,ARIN,LACNIC,p2c
4323,14058,p2p,ARIN,ARIN,p2c
4323,393590,p2p,ARIN,ARIN,p2c
4538,24350,p2p,ARIN,APNIC,p2c
4538,24355,p2p,ARIN,APNIC,p2c
4538,24362,p2p,ARIN,APNIC,p2c
4538,24363,p2p,ARIN,APNIC,p2c
4538,133111,p2c,ARIN,APNIC,p2p
4538,138369,p2p,ARIN,APNIC,p2c
4538,138371,p2p,ARIN,APNIC,p2c
4637,6774,p2p,APNIC,RIPE,p2c
4637,7575,p2p,APNIC,APNIC,p2c
4637,9607,p2p,APNIC,APNIC,p2c
4637,16276,p2p,APNIC,RIPE,p2c
4637,16509,p2c,APNIC,ARIN,p2p
4637,17444,p2c,APNIC,APNIC,p2p
4637,18403,p2p,APNIC,APNIC,p2c
4637,41690,p2p,APNIC,RIPE,p2c
4637,132203,p2c,APNIC,APNIC,p2p
4652,45642,p2p,APNIC,APNIC,p2c
4657,19551,p2c,APNIC,ARIN,p2p
4657,38861,p2p,APNIC,APNIC,p2c
4657,45102,p2c,APNIC,APNIC,p2p
4657,63199,p2c,APNIC,ARIN,p2p
4713,7668,p2c,APNIC,APNIC,p2p
4713,12701,p2c,APNIC,RIPE,p2p
4713,17686,p2p,APNIC,APNIC,p2c
4713,17940,p2c,APNIC,APNIC,p2p
4739,45931,p2p,APNIC,APNIC,p2c
4766,6619,p2p,APNIC,ARIN,p2c
4766,9269,p2p,APNIC,APNIC,p2c
4766,9929,p2p,APNIC,APNIC,p2c
4766,55329,p2c,APNIC,APNIC,p2p
4766,63927,p2c,APNIC,APNIC,p2p
4768,23737,p2c,APNIC,APNIC,p2p
4768,23869,p2c,APNIC,APNIC,p2p
4768,23878,p2c,APNIC,APNIC,p2p
4768,38624,p2c,APNIC,APNIC,p2p
4768,38748,p2p,APNIC,APNIC,p2c
4768,38881,p2c,APNIC,APNIC,p2p
4768,55872,p2p,APNIC,APNIC,p2c
4768,55926,p2c,APNIC,APNIC,p2p
4775,9299,p2p,APNIC,APNIC,p2c
4775,17639,p2p,APNIC,APNIC,p2c
4779,9821,p2p,APNIC,APNIC,p2c
4779,9927,p2p,APNIC,APNIC,p2c
4779,17895,p2c,APNIC,APNIC,p2p
4779,132400,p2c,APNIC,APNIC,p2p
4779,132862,p2p,APNIC,APNIC,p2c
4779,135582,p2c,APNIC,APNIC,p2p
4780,9924,p2c,APNIC,APNIC,p2p
4780,17408,p2p,APNIC,APNIC,p2c
4788,7473,p2c,APNIC,APNIC,p2p
4788,135391,p2p,APNIC,APNIC,p2c
4788,136907,p2p,APNIC,APNIC,p2c
4809,7473,p2p,APNIC,APNIC,p2c
4809,9269,p2c,APNIC,APNIC,p2p
4809,9502,p2c,APNIC,APNIC,p2p
4809,10103,p2c,APNIC,APNIC,p2p
4809,17444,p2c,APNIC,APNIC,p2p
4809,20940,p2c,APNIC,RIPE,p2p
4809,22769,p2c,APNIC,ARIN,p2p
4809,24000,p2c,APNIC,APNIC,p2p
4809,24492,p2c,APNIC,APNIC,p2p
4809,25820,p2c,APNIC,ARIN,p2p
4809,38475,p2c,APNIC,APNIC,p2p
4809,38901,p2c,APNIC,APNIC,p2p
4809,45352,p2c,APNIC,APNIC,p2p
4809,45430,p2p,APNIC,APNIC,p2c
4809,53013,p2c,APNIC,LACNIC,p2p
4809,55480,p2c,APNIC,APNIC,p2p
4809,62587,p2p,APNIC,ARIN,p2c
4809,62805,p2c,APNIC,ARIN,p2p
4809,64050,p2c,APNIC,APNIC,p2p
4809,133219,p2c,APNIC,APNIC,p2p
4809,133858,p2c,APNIC,APNIC,p2p
4809,134176,p2c,APNIC,APNIC,p2p
4809,134684,p2c,APNIC,APNIC,p2p
4809,134823,p2c,APNIC,APNIC,p2p
4809,134963,p2c,APNIC,APNIC,p2p
4809,136800,p2c,APNIC,APNIC,p2p
4809,137993,p2c,APNIC,APNIC,p2p
4809,138576,p2c,APNIC,APNIC,p2p
4809,328137,p2c,APNIC,AFRINIC,p2p
4809,393294,p2c,APNIC,ARIN,p2p
4826,7160,p2c,APNIC,ARIN,p2p
4826,8075,p2p,APNIC,ARIN,p2c
4826,9297,p2c,APNIC,APNIC,p2p
4826,9797,p2c,APNIC,APNIC,p2p
4826,11054,p2c,APNIC,ARIN,p2p
4826,13896,p2c,APNIC,ARIN,p2p
4826,14340,p2p,APNIC,ARIN,p2c
4826,14413,p2c,APNIC,ARIN,p2p
4826,24008,p2c,APNIC,APNIC,p2p
4826,24482,p2p,APNIC,APNIC,p2c
4826,31216,p2p,APNIC,RIPE,p2c
4826,33353,p2p,APNIC,ARIN,p2c
4826,38561,p2p,APNIC,APNIC,p2c
4826,38858,p2p,APNIC,APNIC,p2c
4826,44444,p2p,APNIC,RIPE,p2c
4826,44654,p2c,APNIC,RIPE,p2p
4826,45430,p2p,APNIC,APNIC,p2c
4826,45638,p2c,APNIC,APNIC,p2p
4826,49544,p2c,APNIC,RIPE,p2p
4826,54825,p2p,APNIC,ARIN,p2c
4826,58511,p2c,APNIC,APNIC,p2p
4826,58914,p2p,APNIC,APNIC,p2c
4826,63920,p2c,APNIC,APNIC,p2p
4826,132263,p2c,APNIC,APNIC,p2p
4826,133930,p2c,APNIC,APNIC,p2p
4826,135425,p2c,APNIC,APNIC,p2p
4826,136972,p2c,APNIC,APNIC,p2p
4826,137426,p2c,APNIC,APNIC,p2p
4826,396356,p2p,APNIC,ARIN,p2c
4837,7497,p2c,APNIC,APNIC,p2p
4837,9269,p2c,APNIC,APNIC,p2p
4837,9929,p2p,APNIC,APNIC,p2c
4837,19174,p2p,APNIC,ARIN,p2c
4837,24137,p2p,APNIC,APNIC,p2c
4837,24428,p2p,APNIC,APNIC,p2c
4837,38365,p2p,APNIC,APNIC,p2c
4837,45090,p2c,APNIC,APNIC,p2p
4837,45629,p2p,APNIC,APNIC,p2c
4837,55986,p2p,APNIC,APNIC,p2c
4837,58852,p2p,APNIC,APNIC,p2c
4837,59009,p2p,APNIC,APNIC,p2c
4837,59022,p2p,APNIC,APNIC,p2c
4837,59074,p2p,APNIC,APNIC,p2c
4837,63565,p2p,APNIC,APNIC,p2c
4837,63612,p2p,APNIC,APNIC,p2c
4837,63888,p2p,APNIC,APNIC,p2c
5050,33154,p2p,ARIN,ARIN,p2c
5392,201333,p2c,RIPE,RIPE ,p2p
5483,39396,p2p,RIPE,RIPE,p2c
5511,7922,p2p,RIPE,ARIN,p2c
5511,8220,p2c,RIPE,RIPE,p2p
5511,9680,p2c,RIPE,APNIC,p2p
5511,10031,p2c,RIPE,APNIC,p2p
5511,16276,p2c,RIPE,RIPE,p2p
5518,42979,p2p,RIPE,RIPE,p2c
5526,52153,p2p,RIPE,RIPE,p2c
5563,28890,p2c,RIPE,RIPE,p2p
5563,39812,p2c,RIPE,RIPE,p2p
5563,49505,p2c,RIPE,RIPE,p2p
5602,198399,p2c,RIPE,RIPE ,p2p
5602,199325,p2c,RIPE,RIPE ,p2p
5617,12324,p2c,RIPE,RIPE,p2p
5617,15798,p2c,RIPE,RIPE,p2p
5650,13406,p2p,ARIN,ARIN,p2c
5661,22471,p2p,ARIN,ARIN,p2c
5666,9229,p2p,ARIN,APNIC,p2c
5713,19551,p2p,ARIN,ARIN,p2c
5738,6056,p2p,ARIN,ARIN,p2c
5738,7133,p2p,ARIN,ARIN,p2c
5738,8120,p2p,ARIN,ARIN,p2c
5738,10367,p2p,ARIN,ARIN,p2c
5738,10882,p2p,ARIN,ARIN,p2c
5738,11524,p2p,ARIN,ARIN,p2c
5738,11577,p2p,ARIN,ARIN,p2c
5738,12055,p2p,ARIN,ARIN,p2c
5738,13513,p2p,ARIN,ARIN,p2c
5738,14477,p2p,ARIN,ARIN,p2c
5738,14550,p2p,ARIN,ARIN,p2c
5738,14635,p2p,ARIN,ARIN,p2c
5738,14696,p2p,ARIN,ARIN,p2c
5738,15320,p2p,ARIN,ARIN,p2c
5738,16384,p2p,ARIN,ARIN,p2c
5738,16938,p2p,ARIN,ARIN,p2c
5738,17008,p2p,ARIN,ARIN,p2c
5738,17247,p2p,ARIN,ARIN,p2c
5738,18697,p2p,ARIN,ARIN,p2c
5738,19285,p2p,ARIN,ARIN,p2c
5738,19368,p2p,ARIN,ARIN,p2c
5738,19627,p2p,ARIN,ARIN,p2c
5738,19704,p2p,ARIN,ARIN,p2c
5738,19802,p2p,ARIN,ARIN,p2c
5738,19999,p2p,ARIN,ARIN,p2c
5738,20247,p2p,ARIN,ARIN,p2c
5738,20262,p2p,ARIN,ARIN,p2c
5738,20337,p2p,ARIN,ARIN,p2c
5738,21752,p2p,ARIN,ARIN,p2c
5738,22174,p2p,ARIN,ARIN,p2c
5738,22475,p2p,ARIN,ARIN,p2c
5738,22479,p2p,ARIN,ARIN,p2c
5738,22599,p2p,ARIN,ARIN,p2c
5738,22990,p2p,ARIN,ARIN,p2c
5738,23086,p2p,ARIN,ARIN,p2c
5738,26082,p2p,ARIN,ARIN,p2c
5738,26169,p2p,ARIN,ARIN,p2c
5738,26269,p2p,ARIN,ARIN,p2c
5738,26385,p2p,ARIN,ARIN,p2c
5738,26945,p2p,ARIN,ARIN,p2c
5738,27219,p2p,ARIN,ARIN,p2c
5738,29994,p2p,ARIN,ARIN,p2c
5738,32249,p2p,ARIN,ARIN,p2c
5738,32466,p2p,ARIN,ARIN,p2c
5738,32498,p2p,ARIN,ARIN,p2c
5738,32953,p2p,ARIN,ARIN,p2c
5738,33004,p2p,ARIN,ARIN,p2c
5738,36316,p2p,ARIN,ARIN,p2c
5738,36746,p2p,ARIN,ARIN,p2c
5738,36821,p2p,ARIN,ARIN,p2c
5738,40693,p2p,ARIN,ARIN,p2c
5738,40718,p2p,ARIN,ARIN,p2c
5738,40898,p2p,ARIN,ARIN,p2c
5738,46470,p2p,ARIN,ARIN,p2c
5738,46821,p2p,ARIN,ARIN,p2c
5738,46925,p2p,ARIN,ARIN,p2c
5738,47068,p2p,ARIN,ARIN,p2c
5738,54079,p2p,ARIN,ARIN,p2c
5738,54119,p2p,ARIN,ARIN,p2c
5738,54257,p2p,ARIN,ARIN,p2c
5738,54989,p2p,ARIN,ARIN,p2c
5738,55145,p2p,ARIN,ARIN,p2c
5738,62701,p2p,ARIN,ARIN,p2c
5738,62929,p2p,ARIN,ARIN,p2c
5738,393765,p2p,ARIN,ARIN,p2c
5738,394174,p2p,ARIN,ARIN,p2c
5738,395685,p2p,ARIN,ARIN,p2c
5738,397120,p2p,ARIN,ARIN,p2c
5738,397455,p2p,ARIN,ARIN,p2c
5769,30236,p2c,ARIN,ARIN,p2p
6059,6189,p2p,ARIN,ARIN,p2c
6059,33170,p2p,ARIN,ARIN,p2c
6059,36413,p2p,ARIN,ARIN,p2c
6421,8220,p2c,ARIN,RIPE,p2p
6423,26689,p2p,ARIN,ARIN,p2c
6453,7473,p2p,ARIN,APNIC,p2c
6453,15133,p2p,ARIN,ARIN,p2c
6453,35184,p2c,ARIN,RIPE,p2p
6453,39386,p2c,ARIN,RIPE,p2p
6461,7342,p2c,ARIN,ARIN,p2p
6461,11164,p2p,ARIN,ARIN,p2c
6461,14340,p2c,ARIN,ARIN,p2p
6461,15435,p2c,ARIN,RIPE,p2p
6461,18734,p2p,ARIN,ARIN,p2c
6461,47065,p2p,ARIN,ARIN,p2c
6461,53698,p2p,ARIN,ARIN,p2c
6461,54994,p2c,ARIN,ARIN,p2p
6505,27962,p2c,ARIN,LACNIC,p2p
6509,10972,p2c,ARIN,ARIN,p2p
6648,23944,p2c,ARIN,APNIC,p2p
6663,47169,p2p,RIPE,RIPE,p2c
6663,48011,p2p,RIPE,RIPE,p2c
6663,199524,p2c,RIPE,RIPE ,p2p
6697,60280,p2c,RIPE,RIPE,p2p
6697,199524,p2p,RIPE,RIPE ,p2c
6762,16735,p2p,RIPE,ARIN,p2c
6762,34347,p2p,RIPE,RIPE,p2c
6762,39120,p2c,RIPE,RIPE,p2p
6768,8926,p2c,RIPE,RIPE,p2p
6830,8251,p2p,RIPE,RIPE,p2c
6830,8953,p2c,RIPE,RIPE,p2p
6830,24785,p2p,RIPE,RIPE,p2c
6830,57866,p2p,RIPE,RIPE,p2c
6830,200086,p2p,RIPE,RIPE ,p2c
6866,7262,p2c,RIPE,ARIN,p2p
6939,7057,p2p,ARIN,ARIN,p2c
6939,7106,p2p,ARIN,ARIN,p2c
6939,7849,p2p,ARIN,ARIN,p2c
6939,8560,p2c,ARIN,RIPE,p2p
6939,8657,p2p,ARIN,RIPE,p2c
6939,8902,p2p,ARIN,RIPE,p2c
6939,9873,p2p,ARIN,APNIC,p2c
6939,10089,p2p,ARIN,APNIC,p2c
6939,11178,p2p,ARIN,ARIN,p2c
6939,11191,p2c,ARIN,ARIN,p2p
6939,11650,p2p,ARIN,ARIN,p2c
6939,11666,p2p,ARIN,ARIN,p2c
6939,11758,p2p,ARIN,ARIN,p2c
6939,12290,p2p,ARIN,RIPE,p2c
6939,12360,p2p,ARIN,RIPE,p2c
6939,12399,p2p,ARIN,RIPE,p2c
6939,12519,p2c,ARIN,RIPE,p2p
6939,12678,p2p,ARIN,RIPE,p2c
6939,12926,p2p,ARIN,RIPE,p2c
6939,13097,p2c,ARIN,RIPE,p2p
6939,13445,p2p,ARIN,ARIN,p2c
6939,14127,p2p,ARIN,ARIN,p2c
6939,14726,p2p,ARIN,ARIN,p2c
6939,15008,p2p,ARIN,ARIN,p2c
6939,15054,p2p,ARIN,ARIN,p2c
6939,15092,p2p,ARIN,ARIN,p2c
6939,15440,p2p,ARIN,RIPE,p2c
6939,15994,p2p,ARIN,RIPE,p2c
6939,16191,p2c,ARIN,RIPE,p2p
6939,16298,p2p,ARIN,RIPE,p2c
6939,16569,p2p,ARIN,ARIN,p2c
6939,16735,p2c,ARIN,ARIN,p2p
6939,17306,p2c,ARIN,ARIN,p2p
6939,17993,p2c,ARIN,APNIC,p2p
6939,18013,p2p,ARIN,APNIC,p2c
6939,18530,p2p,ARIN,ARIN,p2c
6939,19318,p2p,ARIN,ARIN,p2c
6939,19566,p2c,ARIN,ARIN,p2p
6939,19682,p2p,ARIN,ARIN,p2c
6939,20161,p2c,ARIN,ARIN,p2p
6939,20278,p2p,ARIN,ARIN,p2c
6939,20326,p2c,ARIN,ARIN,p2p
6939,20546,p2c,ARIN,RIPE,p2p
6939,20764,p2c,ARIN,RIPE,p2p
6939,20886,p2p,ARIN,RIPE,p2c
6939,20900,p2p,ARIN,RIPE,p2c
6939,21245,p2p,ARIN,RIPE,p2c
6939,21321,p2p,ARIN,RIPE,p2c
6939,21409,p2p,ARIN,RIPE,p2c
6939,21500,p2p,ARIN,RIPE,p2c
6939,22177,p2c,ARIN,ARIN,p2p
6939,22691,p2c,ARIN,ARIN,p2p
6939,23038,p2p,ARIN,ARIN,p2c
6939,23520,p2p,ARIN,ARIN,p2c
6939,24511,p2p,ARIN,APNIC,p2c
6939,24594,p2p,ARIN,RIPE,p2c
6939,24637,p2p,ARIN,RIPE,p2c
6939,24768,p2c,ARIN,RIPE,p2p
6939,24776,p2p,ARIN,RIPE,p2c
6939,24785,p2c,ARIN,RIPE,p2p
6939,25374,p2p,ARIN,RIPE,p2c
6939,25899,p2c,ARIN,ARIN,p2p
6939,25905,p2p,ARIN,ARIN,p2c
6939,26347,p2c,ARIN,ARIN,p2p
6939,27553,p2p,ARIN,ARIN,p2c
6939,27781,p2p,ARIN,LACNIC,p2c
6939,28917,p2c,ARIN,RIPE,p2p
6939,29152,p2p,ARIN,RIPE,p2c
6939,29424,p2p,ARIN,RIPE,p2c
6939,29768,p2p,ARIN,ARIN,p2c
6939,29844,p2p,ARIN,ARIN,p2c
6939,30081,p2p,ARIN,ARIN,p2c
6939,30174,p2p,ARIN,ARIN,p2c
6939,30900,p2p,ARIN,RIPE,p2c
6939,31304,p2p,ARIN,RIPE,p2c
6939,31529,p2p,ARIN,RIPE,p2c
6939,31845,p2p,ARIN,ARIN,p2c
6939,31857,p2c,ARIN,ARIN,p2p
6939,32217,p2p,ARIN,ARIN,p2c
6939,32590,p2p,ARIN,ARIN,p2c
6939,33616,p2p,ARIN,ARIN,p2c
6939,33941,p2c,ARIN,RIPE,p2p
6939,34056,p2p,ARIN,RIPE,p2c
6939,34154,p2c,ARIN,RIPE,p2p
6939,34422,p2p,ARIN,RIPE,p2c
6939,34553,p2p,ARIN,RIPE,p2c
6939,34758,p2c,ARIN,RIPE,p2p
6939,34768,p2p,ARIN,RIPE,p2c
6939,34962,p2p,ARIN,RIPE,p2c
6939,35614,p2p,ARIN,RIPE,p2c
6939,36062,p2p,ARIN,ARIN,p2c
6939,36131,p2p,ARIN,ARIN,p2c
6939,36683,p2c,ARIN,ARIN,p2p
6939,36868,p2p,ARIN,AFRINIC,p2c
6939,36914,p2c,ARIN,AFRINIC,p2p
6939,36915,p2c,ARIN,AFRINIC,p2p
6939,37002,p2p,ARIN,AFRINIC,p2c
6939,37613,p2p,ARIN,AFRINIC,p2c
6939,37684,p2c,ARIN,AFRINIC,p2p
6939,37721,p2p,ARIN,AFRINIC,p2c
6939,38001,p2p,ARIN,APNIC,p2c
6939,38186,p2p,ARIN,APNIC,p2c
6939,38623,p2p,ARIN,APNIC,p2c
6939,39835,p2p,ARIN,RIPE,p2c
6939,40470,p2p,ARIN,ARIN,p2c
6939,43289,p2p,ARIN,RIPE,p2c
6939,43323,p2p,ARIN,RIPE,p2c
6939,43700,p2p,ARIN,RIPE,p2c
6939,43996,p2p,ARIN,RIPE,p2c
6939,44863,p2p,ARIN,RIPE,p2c
6939,45102,p2p,ARIN,APNIC,p2c
6939,45430,p2p,ARIN,APNIC,p2c
6939,45634,p2p,ARIN,APNIC,p2c
6939,45671,p2c,ARIN,APNIC,p2p
6939,45816,p2c,ARIN,APNIC,p2p
6939,45839,p2p,ARIN,APNIC,p2c
6939,46155,p2p,ARIN,ARIN,p2c
6939,46489,p2p,ARIN,ARIN,p2c
6939,46632,p2p,ARIN,ARIN,p2c
6939,47195,p2p,ARIN,RIPE,p2c
6939,47474,p2p,ARIN,RIPE,p2c
6939,47523,p2c,ARIN,RIPE,p2p
6939,47692,p2p,ARIN,RIPE,p2c
6939,47702,p2p,ARIN,RIPE,p2c
6939,48641,p2c,ARIN,RIPE,p2p
6939,48919,p2p,ARIN,RIPE,p2c
6939,48964,p2p,ARIN,RIPE,p2c
6939,48971,p2p,ARIN,RIPE,p2c
6939,49434,p2p,ARIN,RIPE,p2c
6939,49808,p2c,ARIN,RIPE,p2p
6939,50509,p2p,ARIN,RIPE,p2c
6939,50763,p2p,ARIN,RIPE,p2c
6939,51184,p2p,ARIN,RIPE,p2c
6939,51262,p2p,ARIN,RIPE,p2c
6939,51409,p2p,ARIN,RIPE,p2c
6939,51500,p2p,ARIN,RIPE,p2c
6939,51531,p2p,ARIN,RIPE,p2c
6939,53264,p2p,ARIN,ARIN,p2c
6939,53813,p2p,ARIN,ARIN,p2c
6939,54054,p2c,ARIN,ARIN,p2p
6939,54113,p2p,ARIN,ARIN,p2c
6939,54614,p2c,ARIN,ARIN,p2p
6939,54980,p2p,ARIN,ARIN,p2c
6939,55009,p2p,ARIN,ARIN,p2c
6939,55182,p2p,ARIN,ARIN,p2c
6939,55933,p2p,ARIN,APNIC,p2c
6939,55967,p2p,ARIN,APNIC,p2c
6939,56376,p2p,ARIN,RIPE,p2c
6939,56910,p2p,ARIN,RIPE,p2c
6939,57043,p2p,ARIN,RIPE,p2c
6939,57332,p2p,ARIN,RIPE,p2c
6939,58057,p2p,ARIN,RIPE,p2c
6939,58299,p2p,ARIN,RIPE,p2c
6939,58627,p2p,ARIN,APNIC,p2c
6939,59318,p2p,ARIN,APNIC,p2c
6939,61012,p2p,ARIN,RIPE,p2c
6939,62000,p2p,ARIN,RIPE,p2c
6939,62129,p2p,ARIN,RIPE,p2c
6939,62642,p2p,ARIN,ARIN,p2c
6939,132203,p2p,ARIN,APNIC,p2c
6939,132789,p2p,ARIN,APNIC,p2c
6939,133480,p2p,ARIN,APNIC,p2c
6939,135025,p2p,ARIN,APNIC,p2c
6939,135360,p2p,ARIN,APNIC,p2c
6939,136621,p2p,ARIN,APNIC,p2c
6939,138195,p2p,ARIN,APNIC,p2c
6939,138576,p2c,ARIN,APNIC,p2p
6939,196954,p2p,ARIN,RIPE ,p2c
6939,197155,p2p,ARIN,RIPE ,p2c
6939,197617,p2p,ARIN,RIPE ,p2c
6939,199610,p2p,ARIN,RIPE ,p2c
6939,200043,p2c,ARIN,RIPE ,p2p
6939,201933,p2p,ARIN,RIPE ,p2c
6939,201971,p2p,ARIN,RIPE ,p2c
6939,202831,p2p,ARIN,RIPE ,p2c
6939,203851,p2p,ARIN,RIPE ,p2c
6939,204035,p2p,ARIN,RIPE ,p2c
6939,204279,p2p,ARIN,RIPE ,p2c
6939,204355,p2c,ARIN,RIPE ,p2p
6939,204366,p2p,ARIN,RIPE ,p2c
6939,204390,p2c,ARIN,RIPE ,p2p
6939,204671,p2p,ARIN,RIPE ,p2c
6939,204858,p2p,ARIN,RIPE ,p2c
6939,205996,p2p,ARIN,RIPE ,p2c
6939,209854,p2p,ARIN,RIPE ,p2c
6939,210036,p2p,ARIN,RIPE ,p2c
6939,266135,p2c,ARIN,LACNIC,p2p
6939,266185,p2c,ARIN,LACNIC,p2p
6939,268468,p2p,ARIN,LACNIC,p2c
6939,328137,p2c,ARIN,AFRINIC,p2p
6939,328475,p2c,ARIN,AFRINIC,p2p
6939,394146,p2p,ARIN,ARIN,p2c
6939,394710,p2p,ARIN,ARIN,p2c
6939,395127,p2p,ARIN,ARIN,p2c
6939,395434,p2p,ARIN,ARIN,p2c
6939,396125,p2p,ARIN,ARIN,p2c
6939,396472,p2p,ARIN,ARIN,p2c
6939,396919,p2c,ARIN,ARIN,p2p
7018,17025,p2c,ARIN,ARIN,p2p
7018,36846,p2p,ARIN,ARIN,p2c
7195,8055,p2p,ARIN,ARIN,p2c
7195,9304,p2p,ARIN,APNIC,p2c
7195,10362,p2p,ARIN,ARIN,p2c
7195,10733,p2p,ARIN,ARIN,p2c
7195,11014,p2p,ARIN,ARIN,p2c
7195,11338,p2p,ARIN,ARIN,p2c
7195,11432,p2p,ARIN,ARIN,p2c
7195,11835,p2p,ARIN,ARIN,p2c
7195,12136,p2p,ARIN,ARIN,p2c
7195,12989,p2p,ARIN,RIPE,p2c
7195,13335,p2p,ARIN,ARIN,p2c
7195,13357,p2p,ARIN,ARIN,p2c
7195,13414,p2p,ARIN,ARIN,p2c
7195,13495,p2p,ARIN,ARIN,p2c
7195,14026,p2p,ARIN,ARIN,p2c
7195,14282,p2p,ARIN,ARIN,p2c
7195,14463,p2p,ARIN,ARIN,p2c
7195,14551,p2p,ARIN,ARIN,p2c
7195,14650,p2p,ARIN,ARIN,p2c
7195,15169,p2p,ARIN,ARIN,p2c
7195,15256,p2p,ARIN,ARIN,p2c
7195,16509,p2p,ARIN,ARIN,p2c
