asn1,asn2,rel_x,asn1RIR,asn2RIR,rel_y
4826,38195,p2p,APNIC,APNIC,p2c
4826,38220,p2p,APNIC,APNIC,p2c
4826,38327,p2p,APNIC,APNIC,p2c
4826,38333,p2p,APNIC,APNIC,p2c
4826,38442,p2p,APNIC,APNIC,p2c
4826,38657,p2p,APNIC,APNIC,p2c
4826,38790,p2p,APNIC,APNIC,p2c
4826,38831,p2p,APNIC,APNIC,p2c
4826,38880,p2p,APNIC,APNIC,p2c
4826,40627,p2p,APNIC,ARIN,p2c
4826,44654,p2p,APNIC,RIPE,p2c
4826,45118,p2p,APNIC,APNIC,p2c
4826,45177,p2p,APNIC,APNIC,p2c
4826,45280,p2p,APNIC,APNIC,p2c
4826,45349,p2p,APNIC,APNIC,p2c
4826,45411,p2p,APNIC,APNIC,p2c
4826,45638,p2p,APNIC,APNIC,p2c
4826,45665,p2p,APNIC,APNIC,p2c
4826,45768,p2p,APNIC,APNIC,p2c
4826,45838,p2p,APNIC,APNIC,p2c
4826,45926,p2p,APNIC,APNIC,p2c
4826,45929,p2p,APNIC,APNIC,p2c
4826,46489,p2p,APNIC,ARIN,p2c
4826,47254,p2p,APNIC,RIPE,p2c
4826,49544,p2p,APNIC,RIPE,p2c
4826,54113,p2p,APNIC,ARIN,p2c
4826,55359,p2p,APNIC,APNIC,p2c
4826,55581,p2p,APNIC,APNIC,p2c
4826,55954,p2p,APNIC,APNIC,p2c
4826,56186,p2p,APNIC,APNIC,p2c
4826,56294,p2p,APNIC,APNIC,p2c
4826,57976,p2p,APNIC,RIPE,p2c
4826,58511,p2p,APNIC,APNIC,p2c
4826,58591,p2p,APNIC,APNIC,p2c
4826,58710,p2p,APNIC,APNIC,p2c
4826,58868,p2p,APNIC,APNIC,p2c
4826,58914,p2p,APNIC,APNIC,p2c
4826,58927,p2p,APNIC,APNIC,p2c
4826,59865,p2p,APNIC,RIPE,p2c
4826,62955,p2p,APNIC,ARIN,p2c
4826,63850,p2p,APNIC,APNIC,p2c
4826,63931,p2p,APNIC,APNIC,p2c
4826,63956,p2p,APNIC,APNIC,p2c
4826,64098,p2p,APNIC,APNIC,p2c
4826,132138,p2p,APNIC,APNIC,p2c
4826,132145,p2p,APNIC,APNIC,p2c
4826,132203,p2p,APNIC,APNIC,p2c
4826,132529,p2p,APNIC,APNIC,p2c
4826,132894,p2p,APNIC,APNIC,p2c
4826,133023,p2p,APNIC,APNIC,p2c
4826,133159,p2p,APNIC,APNIC,p2c
4826,133324,p2p,APNIC,APNIC,p2c
4826,133332,p2p,APNIC,APNIC,p2c
4826,133612,p2p,APNIC,APNIC,p2c
4826,133749,p2p,APNIC,APNIC,p2c
4826,133863,p2p,APNIC,APNIC,p2c
4826,134075,p2p,APNIC,APNIC,p2c
4826,134090,p2p,APNIC,APNIC,p2c
4826,134104,p2p,APNIC,APNIC,p2c
4826,134119,p2p,APNIC,APNIC,p2c
4826,134178,p2p,APNIC,APNIC,p2c
4826,134189,p2p,APNIC,APNIC,p2c
4826,134355,p2p,APNIC,APNIC,p2c
4826,134358,p2p,APNIC,APNIC,p2c
4826,134688,p2p,APNIC,APNIC,p2c
4826,134711,p2p,APNIC,APNIC,p2c
4826,134980,p2p,APNIC,APNIC,p2c
4826,135126,p2p,APNIC,APNIC,p2c
4826,135425,p2p,APNIC,APNIC,p2c
4826,136001,p2p,APNIC,APNIC,p2c
4826,136019,p2p,APNIC,APNIC,p2c
4826,136245,p2p,APNIC,APNIC,p2c
4826,136557,p2p,APNIC,APNIC,p2c
4826,136784,p2p,APNIC,APNIC,p2c
4826,136981,p2p,APNIC,APNIC,p2c
4826,137016,p2p,APNIC,APNIC,p2c
4826,199524,p2p,APNIC,RIPE ,p2c
4826,205272,p2p,APNIC,RIPE ,p2c
4826,394354,p2p,APNIC,ARIN,p2c
4837,8529,p2c,APNIC,RIPE,p2p
4837,12850,p2p,APNIC,RIPE,p2c
4837,18344,p2p,APNIC,APNIC,p2c
4837,24428,p2p,APNIC,APNIC,p2c
4837,45896,p2p,APNIC,APNIC,p2c
4837,55986,p2p,APNIC,APNIC,p2c
4837,58852,p2p,APNIC,APNIC,p2c
4837,59009,p2p,APNIC,APNIC,p2c
4837,63549,p2p,APNIC,APNIC,p2c
4837,63612,p2p,APNIC,APNIC,p2c
4837,63725,p2p,APNIC,APNIC,p2c
5056,40837,p2p,ARIN,ARIN,p2c
5056,63225,p2p,ARIN,ARIN,p2c
5056,396161,p2p,ARIN,ARIN,p2c
5396,31076,p2c,RIPE,RIPE,p2p
5400,42320,p2c,RIPE,RIPE,p2p
5483,31042,p2c,RIPE,RIPE,p2p
5511,6774,p2c,RIPE,RIPE,p2p
5511,6939,p2c,RIPE,ARIN,p2p
5511,20940,p2c,RIPE,RIPE,p2p
5511,24482,p2p,RIPE,APNIC,p2c
5511,30972,p2c,RIPE,RIPE,p2p
5526,33901,p2p,RIPE,RIPE,p2c
5526,52153,p2c,RIPE,RIPE,p2p
5563,44547,p2p,RIPE,RIPE,p2c
5563,51028,p2c,RIPE,RIPE,p2p
5578,51134,p2p,RIPE,RIPE,p2c
5580,6517,p2c,RIPE,ARIN,p2p
5580,8111,p2c,RIPE,ARIN,p2p
5580,19397,p2c,RIPE,ARIN,p2p
5580,25780,p2c,RIPE,ARIN,p2p
5580,28685,p2c,RIPE,RIPE,p2p
5580,29909,p2c,RIPE,ARIN,p2p
5580,33247,p2c,RIPE,ARIN,p2p
5580,38880,p2c,RIPE,APNIC,p2p
5580,40805,p2c,RIPE,ARIN,p2p
5580,44451,p2c,RIPE,RIPE,p2p
5580,47657,p2c,RIPE,RIPE,p2p
5580,50300,p2c,RIPE,RIPE,p2p
5580,60798,p2c,RIPE,RIPE,p2p
5580,61149,p2c,RIPE,RIPE,p2p
5580,62455,p2c,RIPE,RIPE,p2p
5580,62646,p2c,RIPE,ARIN,p2p
5580,62710,p2c,RIPE,ARIN,p2p
5580,200425,p2p,RIPE,RIPE ,p2c
5580,200705,p2c,RIPE,RIPE ,p2p
5580,203096,p2c,RIPE,RIPE ,p2p
5588,35378,p2p,RIPE,RIPE,p2c
5588,197099,p2p,RIPE,RIPE ,p2c
5610,15380,p2p,RIPE,RIPE,p2c
5610,20708,p2p,RIPE,RIPE,p2c
5610,25512,p2p,RIPE,RIPE,p2c
5610,197376,p2p,RIPE,RIPE ,p2c
5610,198103,p2p,RIPE,RIPE ,p2c
5617,8256,p2c,RIPE,RIPE,p2p
5617,8308,p2c,RIPE,RIPE,p2p
5617,8501,p2c,RIPE,RIPE,p2p
5617,8508,p2c,RIPE,RIPE,p2p
5617,8664,p2c,RIPE,RIPE,p2p
5617,9085,p2c,RIPE,RIPE,p2p
5617,12464,p2c,RIPE,RIPE,p2p
5617,12912,p2c,RIPE,RIPE,p2p
5617,13110,p2c,RIPE,RIPE,p2p
5617,15694,p2c,RIPE,RIPE,p2p
5617,15744,p2c,RIPE,RIPE,p2p
5617,16342,p2c,RIPE,RIPE,p2p
5617,20555,p2c,RIPE,RIPE,p2p
5617,20804,p2c,RIPE,RIPE,p2p
5617,20853,p2c,RIPE,RIPE,p2p
5617,31080,p2c,RIPE,RIPE,p2p
5617,31621,p2c,RIPE,RIPE,p2p
5617,39243,p2c,RIPE,RIPE,p2p
5617,39375,p2c,RIPE,RIPE,p2p
5617,42204,p2c,RIPE,RIPE,p2p
5617,42503,p2c,RIPE,RIPE,p2p
5617,42927,p2c,RIPE,RIPE,p2p
5617,43253,p2c,RIPE,RIPE,p2p
5617,43679,p2c,RIPE,RIPE,p2p
5617,44370,p2c,RIPE,RIPE,p2p
5617,47223,p2c,RIPE,RIPE,p2p
5617,48707,p2c,RIPE,RIPE,p2p
5617,48896,p2c,RIPE,RIPE,p2p
5617,50599,p2c,RIPE,RIPE,p2p
5617,50786,p2c,RIPE,RIPE,p2p
5617,62081,p2c,RIPE,RIPE,p2p
5617,197667,p2c,RIPE,RIPE ,p2p
5617,198163,p2c,RIPE,RIPE ,p2p
5617,203628,p2c,RIPE,RIPE ,p2p
5713,11845,p2c,ARIN,ARIN,p2p
5713,37009,p2c,ARIN,AFRINIC,p2p
5713,37497,p2p,ARIN,AFRINIC,p2c
5738,10882,p2c,ARIN,ARIN,p2p
5738,27219,p2c,ARIN,ARIN,p2p
5738,46273,p2c,ARIN,ARIN,p2p
6059,27026,p2c,ARIN,ARIN,p2p
6300,13333,p2c,ARIN,ARIN,p2p
6327,19662,p2p,ARIN,ARIN,p2c
6360,16538,p2p,ARIN,ARIN,p2c
6360,25640,p2p,ARIN,ARIN,p2c
6453,7473,p2c,ARIN,APNIC,p2p
6453,7713,p2c,ARIN,APNIC,p2p
6453,8220,p2p,ARIN,RIPE,p2c
6453,8283,p2c,ARIN,RIPE,p2p
6453,9002,p2c,ARIN,RIPE,p2p
6453,10089,p2c,ARIN,APNIC,p2p
6453,12684,p2c,ARIN,RIPE,p2p
6453,21497,p2c,ARIN,RIPE,p2p
6453,24203,p2c,ARIN,APNIC,p2p
6453,29909,p2p,ARIN,ARIN,p2c
6461,2647,p2p,ARIN,ARIN,p2c
6461,8447,p2p,ARIN,RIPE,p2c
6461,8553,p2p,ARIN,RIPE,p2c
6461,8708,p2p,ARIN,RIPE,p2c
6461,12322,p2p,ARIN,RIPE,p2c
6461,15557,p2p,ARIN,RIPE,p2c
6461,20485,p2p,ARIN,RIPE,p2c
6461,32934,p2c,ARIN,ARIN,p2p
6461,50673,p2p,ARIN,RIPE,p2c
6461,53698,p2p,ARIN,ARIN,p2c
6505,27735,p2p,ARIN,LACNIC,p2c
6505,27962,p2p,ARIN,LACNIC,p2c
6509,7860,p2p,ARIN,ARIN,p2c
6509,8111,p2p,ARIN,ARIN,p2c
6509,10972,p2p,ARIN,ARIN,p2c
6509,21640,p2p,ARIN,ARIN,p2c
6509,26806,p2p,ARIN,ARIN,p2c
6663,19551,p2p,RIPE,ARIN,p2c
6663,34740,p2p,RIPE,RIPE,p2c
6663,54994,p2p,RIPE,ARIN,p2c
6679,50771,p2c,RIPE,RIPE,p2p
6762,4230,p2p,RIPE,ARIN,p2c
6762,7713,p2c,RIPE,APNIC,p2p
6762,8529,p2c,RIPE,RIPE,p2p
6762,11556,p2c,RIPE,ARIN,p2p
6762,28917,p2p,RIPE,RIPE,p2c
6762,30844,p2p,RIPE,RIPE,p2c
6762,33438,p2p,RIPE,ARIN,p2c
6777,8426,p2c,RIPE,RIPE,p2p
6830,8596,p2p,RIPE,RIPE,p2c
6830,14907,p2p,RIPE,ARIN,p2c
6939,6994,p2p,ARIN,ARIN,p2c
6939,7500,p2p,ARIN,APNIC,p2c
6939,7595,p2p,ARIN,APNIC,p2c
6939,8757,p2p,ARIN,RIPE,p2c
6939,8798,p2p,ARIN,RIPE,p2c
6939,9070,p2c,ARIN,RIPE,p2p
6939,10026,p2p,ARIN,APNIC,p2c
6939,10490,p2p,ARIN,ARIN,p2c
6939,12290,p2c,ARIN,RIPE,p2p
6939,12389,p2c,ARIN,RIPE,p2p
6939,13370,p2p,ARIN,ARIN,p2c
6939,13409,p2p,ARIN,ARIN,p2c
6939,13415,p2p,ARIN,ARIN,p2c
6939,13807,p2p,ARIN,ARIN,p2c
6939,14651,p2c,ARIN,ARIN,p2p
6939,15566,p2c,ARIN,RIPE,p2p
6939,15595,p2p,ARIN,RIPE,p2c
6939,15962,p2c,ARIN,RIPE,p2p
6939,16004,p2p,ARIN,RIPE,p2c
6939,16353,p2c,ARIN,RIPE,p2p
6939,17306,p2p,ARIN,ARIN,p2c
6939,17978,p2p,ARIN,APNIC,p2c
6939,19518,p2p,ARIN,ARIN,p2c
6939,20278,p2c,ARIN,ARIN,p2p
6939,20764,p2p,ARIN,RIPE,p2c
6939,20893,p2p,ARIN,RIPE,p2c
6939,21527,p2p,ARIN,ARIN,p2c
6939,21632,p2p,ARIN,ARIN,p2c
6939,22363,p2p,ARIN,ARIN,p2c
6939,22645,p2c,ARIN,ARIN,p2p
6939,22772,p2p,ARIN,ARIN,p2c
6939,22925,p2c,ARIN,ARIN,p2p
6939,22995,p2p,ARIN,ARIN,p2c
6939,23138,p2p,ARIN,ARIN,p2c
6939,23673,p2p,ARIN,APNIC,p2c
6939,23944,p2p,ARIN,APNIC,p2c
6939,23947,p2p,ARIN,APNIC,p2c
6939,24088,p2p,ARIN,APNIC,p2c
6939,25582,p2c,ARIN,RIPE,p2p
6939,26156,p2p,ARIN,ARIN,p2c
6939,28917,p2p,ARIN,RIPE,p2c
6939,29169,p2c,ARIN,RIPE,p2p
6939,29512,p2p,ARIN,RIPE,p2c
6939,29990,p2c,ARIN,ARIN,p2p
6939,30188,p2p,ARIN,ARIN,p2c
6939,31027,p2p,ARIN,RIPE,p2c
6939,31133,p2p,ARIN,RIPE,p2c
6939,31472,p2c,ARIN,RIPE,p2p
6939,31857,p2p,ARIN,ARIN,p2c
6939,32097,p2c,ARIN,ARIN,p2p
6939,32329,p2p,ARIN,ARIN,p2c
6939,32338,p2c,ARIN,ARIN,p2p
6939,32365,p2p,ARIN,ARIN,p2c
6939,32743,p2p,ARIN,ARIN,p2c
6939,32869,p2p,ARIN,ARIN,p2c
6939,34154,p2p,ARIN,RIPE,p2c
6939,35617,p2c,ARIN,RIPE,p2p
6939,35908,p2c,ARIN,ARIN,p2p
6939,36012,p2p,ARIN,ARIN,p2c
6939,36040,p2c,ARIN,ARIN,p2p
6939,36086,p2c,ARIN,ARIN,p2p
6939,36236,p2p,ARIN,ARIN,p2c
6939,36914,p2p,ARIN,AFRINIC,p2c
6939,36915,p2p,ARIN,AFRINIC,p2c
6939,37109,p2p,ARIN,AFRINIC,p2c
6939,37349,p2c,ARIN,AFRINIC,p2p
6939,37662,p2p,ARIN,AFRINIC,p2c
6939,37684,p2p,ARIN,AFRINIC,p2c
6939,39386,p2c,ARIN,RIPE,p2p
6939,39583,p2p,ARIN,RIPE,p2c
6939,39608,p2p,ARIN,RIPE,p2c
6939,42624,p2c,ARIN,RIPE,p2p
6939,43668,p2p,ARIN,RIPE,p2c
6939,45031,p2c,ARIN,RIPE,p2p
6939,45348,p2p,ARIN,APNIC,p2c
6939,45352,p2p,ARIN,APNIC,p2c
6939,45629,p2p,ARIN,APNIC,p2c
6939,45796,p2p,ARIN,APNIC,p2c
6939,46231,p2p,ARIN,ARIN,p2c
6939,46416,p2p,ARIN,ARIN,p2c
6939,49515,p2c,ARIN,RIPE,p2p
6939,50607,p2p,ARIN,RIPE,p2c
6939,51050,p2c,ARIN,RIPE,p2p
6939,51531,p2c,ARIN,RIPE,p2p
6939,51555,p2c,ARIN,RIPE,p2p
6939,51873,p2p,ARIN,RIPE,p2c
6939,52320,p2p,ARIN,LACNIC,p2c
6939,53013,p2c,ARIN,LACNIC,p2p
6939,53301,p2p,ARIN,ARIN,p2c
6939,53828,p2c,ARIN,ARIN,p2p
6939,53889,p2p,ARIN,ARIN,p2c
6939,55943,p2p,ARIN,APNIC,p2c
6939,57099,p2p,ARIN,RIPE,p2c
6939,58273,p2p,ARIN,RIPE,p2c
6939,58511,p2c,ARIN,APNIC,p2p
6939,60924,p2p,ARIN,RIPE,p2c
6939,61211,p2p,ARIN,RIPE,p2c
6939,61333,p2p,ARIN,RIPE,p2c
6939,62081,p2p,ARIN,RIPE,p2c
6939,62206,p2p,ARIN,RIPE,p2c
6939,62715,p2p,ARIN,ARIN,p2c
6939,62819,p2p,ARIN,ARIN,p2c
6939,62887,p2p,ARIN,ARIN,p2c
6939,63949,p2c,ARIN,APNIC,p2p
6939,64013,p2p,ARIN,APNIC,p2c
6939,133380,p2p,ARIN,APNIC,p2c
6939,135386,p2p,ARIN,APNIC,p2c
6939,198781,p2p,ARIN,RIPE ,p2c
6939,199524,p2p,ARIN,RIPE ,p2c
6939,207119,p2c,ARIN,RIPE ,p2p
6939,264424,p2c,ARIN,LACNIC,p2p
6939,328137,p2p,ARIN,AFRINIC,p2c
6939,394356,p2p,ARIN,ARIN,p2c
6939,394738,p2c,ARIN,ARIN,p2p
6939,395559,p2p,ARIN,ARIN,p2c
6939,396507,p2p,ARIN,ARIN,p2c
7018,7243,p2p,ARIN,ARIN,p2c
7018,7342,p2p,ARIN,ARIN,p2c
7018,15085,p2p,ARIN,ARIN,p2c
7018,15169,p2c,ARIN,ARIN,p2p
7018,19021,p2p,ARIN,ARIN,p2c
7018,25899,p2c,ARIN,ARIN,p2p
7212,26335,p2p,ARIN,ARIN,p2c
7473,8075,p2p,APNIC,ARIN,p2c
7473,13768,p2c,APNIC,ARIN,p2p
7473,15412,p2p,APNIC,RIPE,p2c
7473,17511,p2c,APNIC,APNIC,p2p
7474,15133,p2p,APNIC,ARIN,p2c
7474,16509,p2p,APNIC,ARIN,p2c
7474,133146,p2p,APNIC,APNIC,p2c
7474,133935,p2p,APNIC,APNIC,p2c
7533,7649,p2p,APNIC,APNIC,p2c
7545,16509,p2c,APNIC,ARIN,p2p
7545,45875,p2c,APNIC,APNIC,p2p
7631,24129,p2c,APNIC,APNIC,p2p
7656,9676,p2p,APNIC,APNIC,p2c
7660,17956,p2p,APNIC,APNIC,p2c
7660,18125,p2p,APNIC,APNIC,p2c
7713,19551,p2p,APNIC,ARIN,p2c
7713,24482,p2c,APNIC,APNIC,p2p
7738,7843,p2c,ARIN,ARIN,p2p
7738,10310,p2c,ARIN,ARIN,p2p
7738,16509,p2c,ARIN,ARIN,p2p
7738,36351,p2c,ARIN,ARIN,p2p
7922,7296,p2p,ARIN,ARIN,p2c
7922,14745,p2p,ARIN,ARIN,p2c
7922,17054,p2c,ARIN,ARIN,p2p
7922,20473,p2c,ARIN,ARIN,p2p
7979,56694,p2c,ARIN,RIPE,p2p
8111,23307,p2c,ARIN,ARIN,p2p
8111,40007,p2c,ARIN,ARIN,p2p
8111,393907,p2c,ARIN,ARIN,p2p
8111,394015,p2c,ARIN,ARIN,p2p
8167,14026,p2p,ARIN,ARIN,p2c
8218,12322,p2p,RIPE,RIPE,p2c
8218,45037,p2c,RIPE,RIPE,p2p
8220,8487,p2c,RIPE,RIPE,p2p
8220,11179,p2p,RIPE,ARIN,p2c
8220,15422,p2p,RIPE,RIPE,p2c
8220,27630,p2p,RIPE,ARIN,p2c
8220,28801,p2c,RIPE,RIPE,p2p
8220,29680,p2p,RIPE,RIPE,p2c
8220,30894,p2c,RIPE,RIPE,p2p
8220,35283,p2p,RIPE,RIPE,p2c
8220,39373,p2p,RIPE,RIPE,p2c
8220,39923,p2p,RIPE,RIPE,p2c
8220,50343,p2c,RIPE,RIPE,p2p
8220,53276,p2p,RIPE,ARIN,p2c
8220,57365,p2c,RIPE,RIPE,p2p
8220,59842,p2p,RIPE,RIPE,p2c
8220,199660,p2p,RIPE,RIPE ,p2c
8262,25206,p2c,RIPE,RIPE,p2p
8262,206645,p2p,RIPE,RIPE ,p2c
8359,20940,p2p,RIPE,RIPE,p2c
8359,28917,p2c,RIPE,RIPE,p2p
8359,29226,p2c,RIPE,RIPE,p2p
8359,34508,p2c,RIPE,RIPE,p2p
8359,49732,p2p,RIPE,RIPE,p2c
8359,54994,p2p,RIPE,ARIN,p2c
8390,49233,p2c,RIPE,RIPE,p2p
8390,59582,p2c,RIPE,RIPE,p2p
8455,34427,p2c,RIPE,RIPE,p2p
8468,203425,p2p,RIPE,RIPE ,p2c
8470,43095,p2p,RIPE,RIPE,p2c
8492,51478,p2c,RIPE,RIPE,p2p
8492,205601,p2p,RIPE,RIPE ,p2c
8529,17557,p2p,RIPE,APNIC,p2c
8551,13335,p2p,RIPE,ARIN,p2c
8595,29053,p2c,RIPE,RIPE,p2p
8615,28917,p2p,RIPE,RIPE,p2c
8641,29226,p2c,RIPE,RIPE,p2p
8641,34123,p2c,RIPE,RIPE,p2p
8717,35183,p2c,RIPE,RIPE,p2p
8751,56514,p2c,RIPE,RIPE,p2p
8866,31522,p2p,RIPE,RIPE,p2c
8866,39601,p2p,RIPE,RIPE,p2c
8866,41799,p2p,RIPE,RIPE,p2c
8866,42625,p2p,RIPE,RIPE,p2c
8866,48745,p2p,RIPE,RIPE,p2c
8866,199301,p2p,RIPE,RIPE ,p2c
8896,29479,p2c,RIPE,RIPE,p2p
8903,57365,p2p,RIPE,RIPE,p2c
8928,20676,p2p,RIPE,RIPE,p2c
8928,24778,p2c,RIPE,RIPE,p2p
8928,29680,p2c,RIPE,RIPE,p2p
8928,49677,p2c,RIPE,RIPE,p2p
8968,196753,p2c,RIPE,RIPE ,p2p
9002,12189,p2c,RIPE,ARIN,p2p
9002,13194,p2p,RIPE,RIPE,p2c
9002,15598,p2p,RIPE,RIPE,p2c
9002,33923,p2p,RIPE,RIPE,p2c
9002,34309,p2p,RIPE,RIPE,p2c
9002,34779,p2p,RIPE,RIPE,p2c
9002,35000,p2p,RIPE,RIPE,p2c
9002,57629,p2p,RIPE,RIPE,p2c
9002,57724,p2c,RIPE,RIPE,p2p
9002,197068,p2p,RIPE,RIPE ,p2c
9009,28757,p2c,RIPE,RIPE,p2p
9009,43545,p2c,RIPE,RIPE,p2p
9009,58273,p2c,RIPE,RIPE,p2p
9049,197235,p2c,RIPE,RIPE ,p2p
9070,25166,p2c,RIPE,RIPE,p2p
9121,34984,p2c,RIPE,RIPE,p2p
9186,47202,p2c,RIPE,RIPE,p2p
9270,9317,p2c,APNIC,APNIC,p2p
9270,9452,p2c,APNIC,APNIC,p2p
9270,9488,p2c,APNIC,APNIC,p2p
9270,10052,p2c,APNIC,APNIC,p2p
9270,10063,p2c,APNIC,APNIC,p2p
9270,17866,p2c,APNIC,APNIC,p2p
9270,18026,p2c,APNIC,APNIC,p2p
9270,55616,p2c,APNIC,APNIC,p2p
9297,55419,p2p,APNIC,APNIC,p2c
9304,11666,p2c,APNIC,ARIN,p2p
9304,24043,p2c,APNIC,APNIC,p2p
9304,38001,p2c,APNIC,APNIC,p2p
9304,38182,p2c,APNIC,APNIC,p2p
9304,38186,p2p,APNIC,APNIC,p2c
9304,41095,p2c,APNIC,RIPE,p2p
9304,45754,p2c,APNIC,APNIC,p2p
9304,45899,p2p,APNIC,APNIC,p2c
9304,55649,p2c,APNIC,APNIC,p2p
9304,58453,p2c,APNIC,APNIC,p2p
9304,63199,p2c,APNIC,ARIN,p2p
9304,132876,p2c,APNIC,APNIC,p2p
9304,135373,p2p,APNIC,APNIC,p2c
9318,6648,p2p,APNIC,ARIN,p2c
9374,18283,p2p,APNIC,APNIC,p2c
9498,15412,p2p,APNIC,RIPE,p2c
9498,24218,p2p,APNIC,APNIC,p2c
9498,36131,p2p,APNIC,ARIN,p2c
9498,38740,p2c,APNIC,APNIC,p2p
9498,39386,p2c,APNIC,RIPE,p2p
9498,59605,p2c,APNIC,RIPE,p2p
9498,64049,p2p,APNIC,APNIC,p2c
9505,2527,p2p,APNIC,ARIN,p2c
9505,6421,p2p,APNIC,ARIN,p2c
9505,45430,p2p,APNIC,APNIC,p2c
9505,63927,p2c,APNIC,APNIC,p2p
9790,24130,p2p,APNIC,APNIC,p2c
9885,24490,p2p,APNIC,APNIC,p2c
10026,10029,p2c,APNIC,APNIC,p2p
10026,10032,p2c,APNIC,APNIC,p2p
10026,10100,p2c,APNIC,APNIC,p2p
10026,10135,p2c,APNIC,APNIC,p2p
10026,10231,p2c,APNIC,APNIC,p2p
10026,10310,p2c,APNIC,ARIN,p2p
10026,11227,p2c,APNIC,ARIN,p2p
10026,12041,p2c,APNIC,ARIN,p2p
10026,13445,p2c,APNIC,ARIN,p2p
10026,13901,p2c,APNIC,ARIN,p2p
10026,14127,p2c,APNIC,ARIN,p2p
10026,14163,p2c,APNIC,ARIN,p2p
10026,14340,p2c,APNIC,ARIN,p2p
10026,15133,p2c,APNIC,ARIN,p2p
10026,16509,p2c,APNIC,ARIN,p2p
10026,16552,p2c,APNIC,ARIN,p2p
10026,16731,p2c,APNIC,ARIN,p2p
10026,17547,p2c,APNIC,APNIC,p2p
10026,17645,p2c,APNIC,APNIC,p2p
10026,17673,p2c,APNIC,APNIC,p2p
10026,17676,p2c,APNIC,APNIC,p2p
10026,17809,p2c,APNIC,APNIC,p2p
10026,17929,p2c,APNIC,APNIC,p2p
10026,17975,p2c,APNIC,APNIC,p2p
10026,18046,p2c,APNIC,APNIC,p2p
10026,18086,p2c,APNIC,APNIC,p2p
10026,18179,p2c,APNIC,APNIC,p2p
10026,18206,p2c,APNIC,APNIC,p2p
10026,18228,p2c,APNIC,APNIC,p2p
10026,18258,p2c,APNIC,APNIC,p2p
10026,18768,p2c,APNIC,ARIN,p2p
10026,22071,p2c,APNIC,ARIN,p2p
10026,23352,p2c,APNIC,ARIN,p2p
10026,23665,p2c,APNIC,APNIC,p2p
10026,23760,p2c,APNIC,APNIC,p2p
10026,23855,p2c,APNIC,APNIC,p2p
10026,23947,p2c,APNIC,APNIC,p2p
10026,24155,p2c,APNIC,APNIC,p2p
10026,24486,p2c,APNIC,APNIC,p2p
10026,24507,p2c,APNIC,APNIC,p2p
10026,24546,p2c,APNIC,APNIC,p2p
10026,25605,p2c,APNIC,ARIN,p2p
10026,25886,p2c,APNIC,ARIN,p2p
10026,26344,p2c,APNIC,ARIN,p2p
10026,26961,p2c,APNIC,ARIN,p2p
10026,27822,p2c,APNIC,LACNIC,p2p
10026,29457,p2c,APNIC,RIPE,p2p
10026,29990,p2c,APNIC,ARIN,p2p
10026,30081,p2c,APNIC,ARIN,p2p
10026,30419,p2c,APNIC,ARIN,p2p
10026,30524,p2c,APNIC,ARIN,p2p
10026,31747,p2c,APNIC,ARIN,p2p
10026,32590,p2c,APNIC,ARIN,p2p
10026,33045,p2c,APNIC,ARIN,p2p
10026,33047,p2c,APNIC,ARIN,p2p
10026,33517,p2c,APNIC,ARIN,p2p
10026,35181,p2c,APNIC,RIPE,p2p
10026,36351,p2c,APNIC,ARIN,p2p
10026,36692,p2c,APNIC,ARIN,p2p
10026,37900,p2c,APNIC,APNIC,p2p
10026,37991,p2c,APNIC,APNIC,p2p
10026,38001,p2c,APNIC,APNIC,p2p
10026,38186,p2c,APNIC,APNIC,p2p
10026,38199,p2c,APNIC,APNIC,p2p
10026,38291,p2c,APNIC,APNIC,p2p
10026,38334,p2c,APNIC,APNIC,p2p
10026,38462,p2c,APNIC,APNIC,p2p
10026,38469,p2c,APNIC,APNIC,p2p
10026,38577,p2c,APNIC,APNIC,p2p
10026,38578,p2c,APNIC,APNIC,p2p
10026,38860,p2c,APNIC,APNIC,p2p
10026,41935,p2c,APNIC,RIPE,p2p
10026,42473,p2c,APNIC,RIPE,p2p
10026,43996,p2c,APNIC,RIPE,p2p
10026,45147,p2c,APNIC,APNIC,p2p
10026,45187,p2c,APNIC,APNIC,p2p
10026,45432,p2c,APNIC,APNIC,p2p
10026,45474,p2c,APNIC,APNIC,p2p
10026,45691,p2c,APNIC,APNIC,p2p
10026,45753,p2c,APNIC,APNIC,p2p
10026,45893,p2c,APNIC,APNIC,p2p
10026,45899,p2c,APNIC,APNIC,p2p
10026,45911,p2c,APNIC,APNIC,p2p
10026,45932,p2c,APNIC,APNIC,p2p
10026,54187,p2c,APNIC,ARIN,p2p
10026,54312,p2c,APNIC,ARIN,p2p
10026,55336,p2c,APNIC,APNIC,p2p
10026,55480,p2c,APNIC,APNIC,p2p
10026,55865,p2c,APNIC,APNIC,p2p
10026,55894,p2c,APNIC,APNIC,p2p
10026,55933,p2c,APNIC,APNIC,p2p
10026,56095,p2c,APNIC,APNIC,p2p
10026,56111,p2c,APNIC,APNIC,p2p
10026,58868,p2p,APNIC,APNIC,p2c
10026,59243,p2c,APNIC,APNIC,p2p
10026,59253,p2c,APNIC,APNIC,p2p
10026,59258,p2c,APNIC,APNIC,p2p
10026,59268,p2c,APNIC,APNIC,p2p
10026,62597,p2c,APNIC,ARIN,p2p
10026,62660,p2c,APNIC,ARIN,p2p
