asn1,asn2,rel_x,asn1RIR,asn2RIR,rel_y
286,8100,p2c,ARIN,ARIN,p2p
286,8551,p2c,ARIN,RIPE,p2p
286,9038,p2c,ARIN,RIPE,p2p
286,9829,p2c,ARIN,APNIC,p2p
286,11114,p2p,ARIN,ARIN,p2c
286,12480,p2c,ARIN,RIPE,p2p
286,15695,p2p,ARIN,RIPE,p2c
286,17676,p2p,ARIN,APNIC,p2c
286,18540,p2p,ARIN,ARIN,p2c
286,19037,p2c,ARIN,ARIN,p2p
286,19257,p2c,ARIN,ARIN,p2p
286,20077,p2p,ARIN,ARIN,p2c
286,20115,p2c,ARIN,ARIN,p2p
286,20857,p2c,ARIN,RIPE,p2p
286,20940,p2c,ARIN,RIPE,p2p
286,22822,p2c,ARIN,ARIN,p2p
286,23655,p2c,ARIN,APNIC,p2p
286,23947,p2c,ARIN,APNIC,p2p
286,25003,p2c,ARIN,RIPE,p2p
286,25472,p2c,ARIN,RIPE,p2p
286,25577,p2c,ARIN,RIPE,p2p
286,28917,p2p,ARIN,RIPE,p2c
286,29386,p2p,ARIN,RIPE,p2c
286,29518,p2p,ARIN,RIPE,p2c
286,34164,p2p,ARIN,RIPE,p2c
286,35699,p2c,ARIN,RIPE,p2p
286,36236,p2c,ARIN,ARIN,p2p
286,36692,p2c,ARIN,ARIN,p2p
286,42831,p2c,ARIN,RIPE,p2p
286,43872,p2c,ARIN,RIPE,p2p
286,44212,p2p,ARIN,RIPE,p2c
286,45474,p2c,ARIN,APNIC,p2p
286,46559,p2p,ARIN,ARIN,p2c
286,47242,p2p,ARIN,RIPE,p2c
286,47720,p2c,ARIN,RIPE,p2p
286,51407,p2c,ARIN,RIPE,p2p
286,54103,p2p,ARIN,ARIN,p2c
286,56595,p2c,ARIN,RIPE,p2p
286,58453,p2c,ARIN,APNIC,p2p
286,60134,p2p,ARIN,RIPE,p2c
286,62240,p2c,ARIN,RIPE,p2p
680,8450,p2p,ARIN,RIPE,p2c
701,2906,p2c,ARIN,ARIN,p2p
701,3292,p2c,ARIN,RIPE,p2p
701,6939,p2c,ARIN,ARIN,p2p
701,8075,p2c,ARIN,ARIN,p2p
701,13786,p2c,ARIN,ARIN,p2p
701,14745,p2p,ARIN,ARIN,p2c
701,20940,p2c,ARIN,RIPE,p2p
701,32095,p2c,ARIN,ARIN,p2p
701,32590,p2c,ARIN,ARIN,p2p
701,32869,p2p,ARIN,ARIN,p2c
701,54113,p2c,ARIN,ARIN,p2p
1221,12189,p2c,ARIN,ARIN,p2p
1221,32787,p2p,ARIN,ARIN,p2c
1221,38195,p2c,ARIN,APNIC,p2p
1239,9304,p2p,ARIN,APNIC,p2c
1251,14840,p2c,ARIN,ARIN,p2p
1251,28186,p2c,ARIN,LACNIC,p2p
1251,28330,p2c,ARIN,LACNIC,p2p
1251,28598,p2c,ARIN,LACNIC,p2p
1257,14907,p2c,ARIN,ARIN,p2p
1257,25152,p2c,ARIN,RIPE,p2p
1273,4837,p2p,ARIN,APNIC,p2c
1273,7843,p2p,ARIN,ARIN,p2c
1273,8966,p2p,ARIN,RIPE,p2c
1273,9304,p2p,ARIN,APNIC,p2c
1273,16509,p2c,ARIN,ARIN,p2p
1273,32934,p2c,ARIN,ARIN,p2p
1273,60068,p2p,ARIN,RIPE,p2c
1299,2107,p2c,ARIN,RIPE ,p2p
1299,2497,p2p,ARIN,ARIN,p2c
1299,2906,p2p,ARIN,ARIN,p2c
1299,4837,p2p,ARIN,APNIC,p2c
1299,7922,p2c,ARIN,ARIN,p2p
1299,8359,p2p,ARIN,RIPE,p2c
1299,8462,p2c,ARIN,RIPE,p2p
1299,12615,p2c,ARIN,RIPE,p2p
1299,25605,p2c,ARIN,ARIN,p2p
1299,27884,p2c,ARIN,LACNIC,p2p
1299,29244,p2c,ARIN,RIPE,p2p
1299,33597,p2p,ARIN,ARIN,p2c
1299,35339,p2c,ARIN,RIPE,p2p
1299,39251,p2p,ARIN,RIPE,p2c
1299,43658,p2c,ARIN,RIPE,p2p
1299,47232,p2c,ARIN,RIPE,p2p
1299,48573,p2p,ARIN,RIPE,p2c
1299,61337,p2p,ARIN,RIPE,p2c
1351,33604,p2c,ARIN,ARIN,p2p
1820,8985,p2p,ARIN,RIPE,p2c
1820,12578,p2p,ARIN,RIPE,p2c
1820,44416,p2p,ARIN,RIPE,p2c
1820,50115,p2c,ARIN,RIPE,p2p
2116,41729,p2c,RIPE,RIPE,p2p
2116,197943,p2c,RIPE,RIPE ,p2p
2116,204996,p2c,RIPE,RIPE ,p2p
2500,7500,p2c,ARIN,APNIC,p2p
2516,15133,p2c,ARIN,ARIN,p2p
2516,45558,p2p,ARIN,APNIC,p2c
2603,3301,p2p,RIPE,RIPE,p2c
2603,8455,p2p,RIPE,RIPE,p2c
2603,8473,p2p,RIPE,RIPE,p2c
2603,21320,p2p,RIPE,RIPE,p2c
2603,38082,p2p,RIPE,APNIC,p2c
2603,39651,p2p,RIPE,RIPE,p2c
2603,42708,p2p,RIPE,RIPE,p2c
2607,8778,p2p,RIPE,RIPE,p2c
2614,31313,p2p,RIPE,RIPE,p2c
2764,17766,p2p,ARIN,APNIC,p2c
2854,197986,p2c,RIPE,RIPE ,p2p
2854,209030,p2p,RIPE,RIPE ,p2c
2856,202818,p2p,RIPE,RIPE ,p2c
2914,3462,p2c,ARIN,ARIN,p2p
2914,4040,p2p,ARIN,ARIN,p2c
2914,4134,p2p,ARIN,ARIN,p2c
2914,25369,p2c,ARIN,RIPE,p2p
2914,56111,p2c,ARIN,APNIC,p2p
2914,135069,p2c,ARIN,APNIC,p2p
2914,197068,p2p,ARIN,RIPE ,p2c
2914,262476,p2c,ARIN,LACNIC,p2p
2914,262765,p2p,ARIN,LACNIC,p2c
3214,47447,p2c,RIPE,RIPE,p2p
3214,202365,p2c,RIPE,RIPE ,p2p
3214,206499,p2c,RIPE,RIPE ,p2p
3215,8487,p2c,RIPE,RIPE,p2p
3215,34177,p2p,RIPE,RIPE,p2c
3215,44530,p2c,RIPE,RIPE,p2p
3216,4637,p2p,RIPE,APNIC,p2c
3216,4766,p2p,RIPE,APNIC,p2c
3216,7342,p2p,RIPE,ARIN,p2c
3216,7979,p2c,RIPE,ARIN,p2p
3216,8359,p2p,RIPE,RIPE,p2c
3216,12389,p2p,RIPE,RIPE,p2c
3216,12440,p2p,RIPE,RIPE,p2c
3216,12874,p2p,RIPE,RIPE,p2c
3216,16509,p2p,RIPE,ARIN,p2c
3216,20940,p2p,RIPE,RIPE,p2c
3216,21320,p2p,RIPE,RIPE,p2c
3216,24429,p2p,RIPE,APNIC,p2c
3216,34485,p2c,RIPE,RIPE,p2p
3216,38082,p2p,RIPE,APNIC,p2c
3216,42971,p2c,RIPE,RIPE,p2p
3216,45102,p2p,RIPE,APNIC,p2c
3216,45758,p2p,RIPE,APNIC,p2c
3216,47481,p2p,RIPE,RIPE,p2c
3216,47764,p2c,RIPE,RIPE,p2p
3216,50169,p2c,RIPE,RIPE,p2p
3216,61285,p2c,RIPE,RIPE,p2p
3216,64049,p2p,RIPE,APNIC,p2c
3216,198086,p2c,RIPE,RIPE ,p2p
3216,201285,p2c,RIPE,RIPE ,p2p
3216,262589,p2p,RIPE,LACNIC,p2c
3223,37497,p2c,RIPE,AFRINIC,p2p
3223,56665,p2p,RIPE,RIPE,p2c
3252,12963,p2c,RIPE,RIPE,p2p
3257,9534,p2p,RIPE,APNIC,p2c
3257,16552,p2c,RIPE,ARIN,p2p
3267,5495,p2c,RIPE,RIPE,p2p
3267,62415,p2c,RIPE,RIPE,p2p
3267,204576,p2c,RIPE,RIPE ,p2p
3292,7922,p2p,RIPE,ARIN,p2c
3292,8478,p2p,RIPE,RIPE,p2c
3292,18701,p2p,RIPE,ARIN,p2c
3292,21171,p2p,RIPE,RIPE,p2c
3292,21293,p2p,RIPE,RIPE,p2c
3292,25225,p2p,RIPE,RIPE,p2c
3292,31264,p2p,RIPE,RIPE,p2c
3292,31726,p2p,RIPE,RIPE,p2c
3292,42022,p2p,RIPE,RIPE,p2c
3292,44123,p2p,RIPE,RIPE,p2c
3292,49082,p2p,RIPE,RIPE,p2c
3292,49278,p2p,RIPE,RIPE,p2c
3292,50270,p2p,RIPE,RIPE,p2c
3292,56828,p2p,RIPE,RIPE,p2c
3292,197519,p2p,RIPE,RIPE ,p2c
3292,198309,p2p,RIPE,RIPE ,p2c
3292,200139,p2p,RIPE,RIPE ,p2c
3292,202174,p2p,RIPE,RIPE ,p2c
3292,202641,p2p,RIPE,RIPE ,p2c
3292,208202,p2p,RIPE,RIPE ,p2c
3292,208692,p2p,RIPE,RIPE ,p2c
3301,38982,p2c,RIPE,RIPE,p2p
3301,43770,p2c,RIPE,RIPE,p2p
3301,199355,p2c,RIPE,RIPE ,p2p
3301,209797,p2c,RIPE,RIPE ,p2p
3303,6898,p2p,RIPE,RIPE,p2c
3303,15547,p2p,RIPE,RIPE,p2c
3303,29802,p2c,RIPE,ARIN,p2p
3303,58453,p2p,RIPE,APNIC,p2c
3303,200612,p2c,RIPE,RIPE ,p2p
3320,5539,p2p,RIPE,RIPE,p2c
3320,8075,p2c,RIPE,ARIN,p2p
3320,32934,p2c,RIPE,ARIN,p2p
3320,34225,p2p,RIPE,RIPE,p2c
3320,44530,p2c,RIPE,RIPE,p2p
3320,45758,p2p,RIPE,APNIC,p2c
3320,62955,p2p,RIPE,ARIN,p2c
3320,64475,p2c,RIPE,RIPE,p2p
3327,209030,p2c,RIPE,RIPE ,p2p
3330,28760,p2c,RIPE,RIPE,p2p
3356,7474,p2p,ARIN,APNIC,p2c
3356,9498,p2c,ARIN,APNIC,p2p
3356,13490,p2c,ARIN,ARIN,p2p
3356,38001,p2p,ARIN,APNIC,p2c
3356,265187,p2p,ARIN,LACNIC,p2c
3491,3856,p2c,ARIN,ARIN,p2p
3491,6939,p2c,ARIN,ARIN,p2p
3491,7545,p2c,ARIN,APNIC,p2p
3491,11164,p2c,ARIN,ARIN,p2p
3491,38896,p2c,ARIN,APNIC,p2p
3491,48024,p2c,ARIN,RIPE,p2p
3491,63859,p2p,ARIN,APNIC,p2c
3549,6505,p2p,ARIN,ARIN,p2c
3549,7922,p2c,ARIN,ARIN,p2p
3549,8047,p2c,ARIN,ARIN,p2p
3549,11540,p2c,ARIN,ARIN,p2p
3549,11911,p2c,ARIN,ARIN,p2p
3549,13585,p2c,ARIN,ARIN,p2p
3549,14297,p2p,ARIN,ARIN,p2c
3549,16538,p2c,ARIN,ARIN,p2p
3549,16990,p2p,ARIN,ARIN,p2c
3549,17194,p2c,ARIN,ARIN,p2p
3549,17222,p2p,ARIN,ARIN,p2c
3549,19837,p2p,ARIN,ARIN,p2c
3549,19920,p2c,ARIN,ARIN,p2p
3549,21574,p2p,ARIN,ARIN,p2c
3549,22507,p2p,ARIN,ARIN,p2c
3549,23414,p2c,ARIN,ARIN,p2p
3549,25679,p2p,ARIN,ARIN,p2c
3549,27715,p2c,ARIN,LACNIC,p2p
3549,27851,p2c,ARIN,LACNIC,p2p
3549,27894,p2c,ARIN,LACNIC,p2p
3549,28020,p2c,ARIN,LACNIC,p2p
3549,28026,p2c,ARIN,LACNIC,p2p
3549,28209,p2c,ARIN,LACNIC,p2p
3549,28269,p2p,ARIN,LACNIC,p2c
3549,28296,p2c,ARIN,LACNIC,p2p
3549,28513,p2p,ARIN,LACNIC,p2c
3549,28604,p2p,ARIN,LACNIC,p2c
3549,28665,p2c,ARIN,LACNIC,p2p
3549,32297,p2p,ARIN,ARIN,p2c
3549,32509,p2p,ARIN,ARIN,p2c
3549,40210,p2p,ARIN,ARIN,p2c
3549,47089,p2p,ARIN,ARIN,p2c
3549,52357,p2c,ARIN,LACNIC,p2p
3549,52368,p2p,ARIN,LACNIC,p2c
3549,52440,p2c,ARIN,LACNIC,p2p
3549,52459,p2c,ARIN,LACNIC,p2p
3549,52649,p2c,ARIN,LACNIC,p2p
3549,52787,p2c,ARIN,LACNIC,p2p
3549,53010,p2p,ARIN,LACNIC,p2c
3549,53089,p2p,ARIN,LACNIC,p2c
3549,53115,p2p,ARIN,LACNIC,p2c
3549,53711,p2c,ARIN,ARIN,p2p
3549,53951,p2c,ARIN,ARIN,p2p
3549,54321,p2c,ARIN,ARIN,p2p
3549,61704,p2p,ARIN,LACNIC,p2c
3549,61929,p2c,ARIN,LACNIC,p2p
3549,62712,p2c,ARIN,ARIN,p2p
3549,262355,p2p,ARIN,LACNIC,p2c
3549,262409,p2c,ARIN,LACNIC,p2p
3549,262417,p2p,ARIN,LACNIC,p2c
3549,262509,p2c,ARIN,LACNIC,p2p
3549,262632,p2p,ARIN,LACNIC,p2c
3549,262731,p2p,ARIN,LACNIC,p2c
3549,262732,p2c,ARIN,LACNIC,p2p
3549,263086,p2p,ARIN,LACNIC,p2c
3549,263774,p2c,ARIN,LACNIC,p2p
3549,264110,p2c,ARIN,LACNIC,p2p
3549,264417,p2c,ARIN,LACNIC,p2p
3549,264597,p2c,ARIN,LACNIC,p2p
3549,264900,p2p,ARIN,LACNIC,p2c
3549,264949,p2p,ARIN,LACNIC,p2c
3549,265053,p2p,ARIN,LACNIC,p2c
3549,265158,p2c,ARIN,LACNIC,p2p
3549,266715,p2p,ARIN,LACNIC,p2c
3549,266899,p2c,ARIN,LACNIC,p2p
3549,266950,p2p,ARIN,LACNIC,p2c
3549,266953,p2c,ARIN,LACNIC,p2p
3549,267026,p2c,ARIN,LACNIC,p2p
3549,267288,p2p,ARIN,LACNIC,p2c
3549,267437,p2c,ARIN,LACNIC,p2p
3549,268100,p2c,ARIN,LACNIC,p2p
3549,268637,p2c,ARIN,LACNIC,p2p
3549,268689,p2p,ARIN,LACNIC,p2c
3549,268747,p2p,ARIN,LACNIC,p2c
3549,269268,p2c,ARIN,LACNIC,p2p
3549,269672,p2c,ARIN,LACNIC,p2p
3549,393590,p2p,ARIN,ARIN,p2c
3549,393671,p2p,ARIN,ARIN,p2c
3549,395523,p2p,ARIN,ARIN,p2c
3549,395618,p2c,ARIN,ARIN,p2p
3722,36236,p2p,ARIN,ARIN,p2c
3741,7020,p2p,ARIN,ARIN,p2c
3741,18775,p2p,ARIN,ARIN,p2c
3741,20011,p2p,ARIN,ARIN,p2c
3741,37204,p2p,ARIN,AFRINIC,p2c
3741,37315,p2p,ARIN,AFRINIC,p2c
3741,37457,p2p,ARIN,AFRINIC,p2c
3741,37488,p2c,ARIN,AFRINIC,p2p
3741,37599,p2p,ARIN,AFRINIC,p2c
3741,327901,p2p,ARIN,AFRINIC,p2c
3741,327996,p2p,ARIN,AFRINIC,p2c
3741,328337,p2c,ARIN,AFRINIC,p2p
3741,328598,p2c,ARIN,AFRINIC,p2p
4134,9304,p2c,ARIN,APNIC,p2p
4134,9505,p2c,ARIN,APNIC,p2p
4134,9924,p2p,ARIN,APNIC,p2c
4134,11164,p2c,ARIN,ARIN,p2p
4134,18403,p2p,ARIN,APNIC,p2c
4134,36874,p2p,ARIN,AFRINIC,p2c
4134,36994,p2p,ARIN,AFRINIC,p2c
4134,42708,p2c,ARIN,RIPE,p2p
4134,43350,p2p,ARIN,RIPE,p2c
4134,134770,p2p,ARIN,APNIC,p2c
4134,139462,p2p,ARIN,APNIC,p2c
4134,140083,p2p,ARIN,APNIC,p2c
4134,140527,p2p,ARIN,APNIC,p2c
4134,140647,p2p,ARIN,APNIC,p2c
4229,21859,p2c,ARIN,ARIN,p2p
4230,262589,p2p,ARIN,LACNIC,p2c
4230,262813,p2c,ARIN,LACNIC,p2p
4528,17764,p2p,ARIN,APNIC,p2c
4538,24350,p2c,ARIN,APNIC,p2p
4538,24355,p2c,ARIN,APNIC,p2p
4538,133111,p2p,ARIN,APNIC,p2c
4538,138371,p2c,ARIN,APNIC,p2p
4637,6774,p2c,APNIC,RIPE,p2p
4637,9304,p2p,APNIC,APNIC,p2c
4637,16509,p2p,APNIC,ARIN,p2c
4637,33438,p2p,APNIC,ARIN,p2c
4648,136797,p2c,APNIC,APNIC,p2p
4657,25605,p2c,APNIC,ARIN,p2p
4657,57976,p2c,APNIC,RIPE,p2p
4657,63199,p2p,APNIC,ARIN,p2c
4670,138195,p2p,APNIC,APNIC,p2c
4713,10003,p2p,APNIC,APNIC,p2c
4713,18126,p2c,APNIC,APNIC,p2p
4713,23629,p2p,APNIC,APNIC,p2c
4713,24262,p2c,APNIC,APNIC,p2p
4739,45768,p2p,APNIC,APNIC,p2c
4755,133967,p2c,APNIC,APNIC,p2p
4761,17922,p2p,APNIC,APNIC,p2c
4761,21859,p2p,APNIC,ARIN,p2c
4766,9269,p2c,APNIC,APNIC,p2p
4768,18159,p2p,APNIC,APNIC,p2c
4768,23737,p2p,APNIC,APNIC,p2c
4768,23869,p2p,APNIC,APNIC,p2c
4768,23878,p2p,APNIC,APNIC,p2c
4768,38624,p2p,APNIC,APNIC,p2c
4768,38881,p2p,APNIC,APNIC,p2c
4768,55926,p2p,APNIC,APNIC,p2c
4775,9299,p2c,APNIC,APNIC,p2p
4775,17639,p2c,APNIC,APNIC,p2p
4775,18392,p2p,APNIC,APNIC,p2c
4779,9821,p2c,APNIC,APNIC,p2p
4779,9927,p2c,APNIC,APNIC,p2p
4779,18187,p2p,APNIC,APNIC,p2c
4779,45754,p2p,APNIC,APNIC,p2c
4779,63927,p2p,APNIC,APNIC,p2c
4779,132193,p2c,APNIC,APNIC,p2p
4779,132862,p2c,APNIC,APNIC,p2p
4780,9916,p2p,APNIC,APNIC,p2c
4788,7713,p2p,APNIC,APNIC,p2c
4788,54994,p2p,APNIC,ARIN,p2c
4809,4837,p2p,APNIC,APNIC,p2c
4809,5713,p2p,APNIC,ARIN,p2c
4809,10024,p2p,APNIC,APNIC,p2c
4809,15412,p2c,APNIC,RIPE,p2p
4809,23947,p2p,APNIC,APNIC,p2c
4809,24000,p2p,APNIC,APNIC,p2c
4809,35908,p2c,APNIC,ARIN,p2p
4809,55303,p2c,APNIC,APNIC,p2p
4809,58500,p2p,APNIC,APNIC,p2c
4809,64050,p2p,APNIC,APNIC,p2c
4809,64315,p2p,APNIC,APNIC,p2c
4809,132721,p2p,APNIC,APNIC,p2c
4809,134176,p2p,APNIC,APNIC,p2c
4809,136907,p2c,APNIC,APNIC,p2p
4809,140224,p2p,APNIC,APNIC,p2c
4826,6507,p2c,APNIC,ARIN,p2p
4826,7160,p2p,APNIC,ARIN,p2c
4826,9297,p2p,APNIC,APNIC,p2c
4826,12041,p2p,APNIC,ARIN,p2c
4826,13984,p2p,APNIC,ARIN,p2c
4826,17117,p2p,APNIC,ARIN,p2c
4826,23367,p2c,APNIC,ARIN,p2p
4826,24203,p2c,APNIC,APNIC,p2p
4826,24511,p2c,APNIC,APNIC,p2p
4826,25605,p2c,APNIC,ARIN,p2p
4826,32035,p2p,APNIC,ARIN,p2c
4826,44654,p2p,APNIC,RIPE,p2c
4826,60068,p2c,APNIC,RIPE,p2p
4826,64073,p2c,APNIC,APNIC,p2p
4826,133159,p2p,APNIC,APNIC,p2c
4826,134075,p2c,APNIC,APNIC,p2p
4826,136557,p2p,APNIC,APNIC,p2c
4826,138654,p2c,APNIC,APNIC,p2p
4826,140099,p2c,APNIC,APNIC,p2p
4826,140840,p2c,APNIC,APNIC,p2p
4826,394354,p2p,APNIC,ARIN,p2c
5050,33154,p2c,ARIN,ARIN,p2p
5056,40837,p2c,ARIN,ARIN,p2p
5056,46154,p2c,ARIN,ARIN,p2p
5056,394728,p2p,ARIN,ARIN,p2c
5394,20912,p2c,RIPE,RIPE,p2p
5438,37693,p2c,RIPE,AFRINIC,p2p
5511,6507,p2c,RIPE,ARIN,p2p
5511,7922,p2c,RIPE,ARIN,p2p
5511,10031,p2p,RIPE,APNIC,p2c
5511,16276,p2p,RIPE,RIPE,p2c
5511,36873,p2c,RIPE,AFRINIC,p2p
5511,132203,p2c,RIPE,APNIC,p2p
5518,42979,p2c,RIPE,RIPE,p2p
5542,60562,p2c,RIPE,RIPE,p2p
5645,33361,p2p,ARIN,ARIN,p2c
6057,22177,p2p,ARIN,ARIN,p2c
6059,6189,p2c,ARIN,ARIN,p2p
6059,33170,p2c,ARIN,ARIN,p2p
6059,36413,p2c,ARIN,ARIN,p2p
6421,18066,p2c,ARIN,APNIC,p2p
6421,23766,p2c,ARIN,APNIC,p2p
6421,24012,p2c,ARIN,APNIC,p2p
6421,56274,p2c,ARIN,APNIC,p2p
6421,139896,p2c,ARIN,APNIC,p2p
6453,8881,p2c,ARIN,RIPE,p2p
6461,11164,p2c,ARIN,ARIN,p2p
6461,31122,p2p,ARIN,RIPE,p2c
6461,32590,p2c,ARIN,ARIN,p2p
6461,47065,p2c,ARIN,ARIN,p2p
6461,54113,p2c,ARIN,ARIN,p2p
6461,132203,p2c,ARIN,APNIC,p2p
6505,27962,p2p,ARIN,LACNIC,p2c
6509,10972,p2p,ARIN,ARIN,p2c
6648,23944,p2p,ARIN,APNIC,p2c
6663,13335,p2p,RIPE,ARIN,p2c
6667,16302,p2c,RIPE,RIPE,p2p
6696,34019,p2p,RIPE,RIPE,p2c
6762,23473,p2c,RIPE,ARIN,p2p
6762,28604,p2c,RIPE,LACNIC,p2p
6762,32934,p2c,RIPE,ARIN,p2p
6762,37721,p2p,RIPE,AFRINIC,p2c
6762,41047,p2c,RIPE,RIPE,p2p
6762,50673,p2p,RIPE,RIPE,p2c
6789,35816,p2p,RIPE,RIPE,p2c
6789,42239,p2p,RIPE,RIPE,p2c
6830,36692,p2p,RIPE,ARIN,p2c
6830,54113,p2c,RIPE,ARIN,p2p
6830,262983,p2c,RIPE,LACNIC,p2p
6866,8544,p2c,RIPE,RIPE,p2p
6866,13335,p2c,RIPE,ARIN,p2p
6866,35432,p2p,RIPE,RIPE,p2c
6939,7393,p2p,ARIN,ARIN,p2c
6939,8309,p2c,ARIN,RIPE,p2p
6939,8487,p2p,ARIN,RIPE,p2c
6939,9505,p2p,ARIN,APNIC,p2c
6939,10075,p2p,ARIN,APNIC,p2c
6939,11475,p2p,ARIN,ARIN,p2c
6939,12389,p2p,ARIN,RIPE,p2c
6939,12748,p2p,ARIN,RIPE,p2c
6939,12826,p2p,ARIN,RIPE,p2c
6939,13335,p2c,ARIN,ARIN,p2p
6939,16591,p2p,ARIN,ARIN,p2c
6939,16637,p2p,ARIN,ARIN,p2c
6939,16713,p2p,ARIN,ARIN,p2c
6939,16832,p2p,ARIN,ARIN,p2c
6939,18254,p2c,ARIN,APNIC,p2p
6939,19318,p2c,ARIN,ARIN,p2p
6939,20326,p2p,ARIN,ARIN,p2c
6939,21321,p2c,ARIN,RIPE,p2p
6939,22921,p2c,ARIN,ARIN,p2p
6939,23089,p2p,ARIN,ARIN,p2c
6939,23265,p2p,ARIN,ARIN,p2c
6939,24511,p2c,ARIN,APNIC,p2p
6939,24768,p2p,ARIN,RIPE,p2c
6939,25818,p2p,ARIN,ARIN,p2c
6939,27228,p2p,ARIN,ARIN,p2c
6939,27647,p2p,ARIN,ARIN,p2c
6939,27781,p2c,ARIN,LACNIC,p2p
6939,28910,p2p,ARIN,RIPE,p2c
6939,31103,p2p,ARIN,RIPE,p2c
6939,31304,p2c,ARIN,RIPE,p2p
6939,31659,p2p,ARIN,RIPE,p2c
6939,32590,p2c,ARIN,ARIN,p2p
6939,32614,p2p,ARIN,ARIN,p2c
6939,32869,p2c,ARIN,ARIN,p2p
6939,33083,p2p,ARIN,ARIN,p2c
6939,33229,p2p,ARIN,ARIN,p2c
6939,34056,p2c,ARIN,RIPE,p2p
6939,34758,p2p,ARIN,RIPE,p2c
6939,35362,p2p,ARIN,RIPE,p2c
6939,36827,p2p,ARIN,ARIN,p2c
6939,37358,p2p,ARIN,AFRINIC,p2c
6939,37363,p2p,ARIN,AFRINIC,p2c
6939,39273,p2p,ARIN,RIPE,p2c
6939,41412,p2p,ARIN,RIPE,p2c
6939,43709,p2p,ARIN,RIPE,p2c
6939,44160,p2c,ARIN,RIPE,p2p
6939,44431,p2p,ARIN,RIPE,p2c
6939,44654,p2c,ARIN,RIPE,p2p
6939,44858,p2c,ARIN,RIPE,p2p
6939,46997,p2p,ARIN,ARIN,p2c
6939,47692,p2c,ARIN,RIPE,p2p
6939,47787,p2c,ARIN,RIPE,p2p
6939,49434,p2c,ARIN,RIPE,p2p
6939,49832,p2c,ARIN,RIPE,p2p
6939,51184,p2c,ARIN,RIPE,p2p
6939,54113,p2c,ARIN,ARIN,p2p
6939,54614,p2p,ARIN,ARIN,p2c
6939,55482,p2p,ARIN,APNIC,p2c
6939,55720,p2p,ARIN,APNIC,p2c
6939,56911,p2c,ARIN,RIPE,p2p
6939,57809,p2p,ARIN,RIPE,p2c
6939,58010,p2p,ARIN,RIPE,p2c
6939,58552,p2p,ARIN,APNIC,p2c
6939,61145,p2c,ARIN,RIPE,p2p
6939,62179,p2c,ARIN,RIPE,p2p
6939,62642,p2c,ARIN,ARIN,p2p
6939,63199,p2c,ARIN,ARIN,p2p
6939,131292,p2p,ARIN,APNIC,p2c
